date,symbol,open,high,low,close,volume,quote_volume
2019-07-01,VIRT,16.644,16.758,16.355,16.408,918200,15065825.6
2019-07-02,VIRT,16.378,16.583,16.218,16.469,874700,14405434.3
2019-07-03,VIRT,16.56,16.727,16.461,16.499,544600,8985355.4
2019-07-05,VIRT,16.507,17.039,16.499,16.963,756800,12837598.4
2019-07-08,VIRT,16.91,17.267,16.773,17.047,1124500,19169351.5
2019-07-09,VIRT,16.993,17.252,16.819,17.016,659200,11216947.2
2019-07-10,VIRT,16.925,16.986,15.997,16.256,1514100,24613209.6
2019-07-11,VIRT,16.218,16.575,16.15,16.514,954200,15757658.8
2019-07-12,VIRT,16.537,16.689,16.484,16.606,752500,12496015.0
2019-07-15,VIRT,16.613,16.674,16.321,16.332,688300,11241315.6
2019-07-16,VIRT,16.264,16.446,16.127,16.438,761400,12515893.2
2019-07-17,VIRT,16.393,16.743,16.279,16.606,749300,12442875.8
2019-07-18,VIRT,16.598,16.841,16.507,16.705,336500,5621232.5
2019-07-19,VIRT,16.682,16.895,16.598,16.72,421700,7050824.0
2019-07-22,VIRT,16.667,16.834,16.594,16.697,482500,8056302.5
2019-07-23,VIRT,16.621,16.724,16.408,16.545,509800,8434641.0
2019-07-24,VIRT,16.507,16.56,16.21,16.53,516500,8537745.0
2019-07-25,VIRT,16.53,16.53,16.127,16.332,618100,10094809.2
2019-07-26,VIRT,16.332,16.431,16.058,16.294,642500,10468895.0
2019-07-29,VIRT,16.271,16.526,16.233,16.499,575700,9498474.3
2019-07-30,VIRT,16.438,16.53,16.134,16.385,690500,11313842.5
2019-07-31,VIRT,16.362,16.598,16.286,16.484,686600,11317914.4
2019-08-01,VIRT,16.537,16.963,16.461,16.857,1039900,17529594.3
2019-08-02,VIRT,16.879,17.176,16.857,16.955,1205900,20446034.5
2019-08-05,VIRT,16.948,17.419,16.917,17.115,1237800,21184947.0
2019-08-06,VIRT,17.108,17.153,16.659,16.849,860100,14491824.9
2019-08-07,VIRT,16.773,16.798,16.454,16.674,777400,12962367.6
2019-08-08,VIRT,15.937,16.339,13.443,13.648,4398400,60029363.2
2019-08-09,VIRT,13.595,14.195,13.595,13.792,2015400,27796396.8
2019-08-12,VIRT,13.701,14.097,13.595,13.785,1474200,20321847.0
2019-08-13,VIRT,13.853,14.074,13.671,13.686,1123500,15376221.0
2019-08-14,VIRT,13.701,14.036,13.435,13.876,1762300,24453674.8
2019-08-15,VIRT,13.952,14.583,13.952,14.218,1344000,19108992.0
2019-08-16,VIRT,14.211,14.211,13.526,13.792,852800,11761817.6
2019-08-19,VIRT,13.777,13.964,13.633,13.907,651200,9056238.4
2019-08-20,VIRT,13.884,13.884,13.572,13.792,703300,9699913.6
2019-08-21,VIRT,13.815,13.815,13.511,13.671,853500,11668198.5
2019-08-22,VIRT,13.716,13.872,13.688,13.815,492100,6798361.5
2019-08-23,VIRT,13.815,13.929,13.709,13.869,913700,12672105.3
2019-08-26,VIRT,13.884,13.907,13.428,13.686,569500,7794177.0
2019-08-27,VIRT,13.466,13.64,13.389,13.504,688700,9300204.8
2019-08-28,VIRT,13.511,13.838,13.412,13.678,920300,12587863.4
2019-08-29,VIRT,13.694,13.975,13.678,13.945,863200,12037324.0
2019-08-30,VIRT,14.052,14.545,14.052,14.484,1078200,15616648.8
2019-09-03,VIRT,14.553,15.046,14.361,14.553,1584900,23065049.7
2019-09-04,VIRT,14.291,14.484,14.145,14.314,1104700,15812675.8
2019-09-05,VIRT,14.638,14.857,14.476,14.746,1198800,17677504.8
2019-09-06,VIRT,14.715,15.069,14.715,14.961,728100,10893104.1
2019-09-09,VIRT,14.969,15.162,14.653,15.008,617000,9259936.0
2019-09-10,VIRT,14.985,15.447,14.965,15.354,1108000,17012232.0
2019-09-11,VIRT,15.439,15.778,15.331,15.755,1261500,19874932.5
2019-09-12,VIRT,15.701,15.901,15.626,15.74,850500,13386870.0
2019-09-13,VIRT,15.871,15.901,15.239,15.524,861600,13375478.4
2019-09-16,VIRT,15.462,16.133,15.462,15.948,895900,14287813.2
2019-09-17,VIRT,15.948,15.948,15.416,15.601,648900,10123488.9
2019-09-18,VIRT,15.578,15.786,15.439,15.555,425200,6613986.0
2019-09-19,VIRT,15.539,15.539,15.123,15.139,821900,12442744.1
2019-09-20,VIRT,15.17,15.239,14.73,14.784,1846000,27291264.0
2019-09-23,VIRT,14.761,14.908,14.707,14.831,869600,12897037.6
2019-09-24,VIRT,14.723,14.746,13.336,13.867,3050700,42304056.9
2019-09-25,VIRT,13.867,13.89,13.336,13.559,1369500,18569050.5
2019-09-26,VIRT,13.598,13.598,12.881,12.966,2194600,28455183.6
2019-09-27,VIRT,12.974,13.035,12.573,12.858,1557600,20027620.8
2019-09-30,VIRT,12.835,12.835,12.138,12.604,2861800,36070127.2
2019-10-01,VIRT,12.542,12.616,11.957,12.096,2481300,30013804.8
2019-10-02,VIRT,12.088,12.304,11.972,12.157,1461800,17771102.6
2019-10-03,VIRT,12.142,12.31,11.803,12.153,1473600,17908660.8
2019-10-04,VIRT,12.165,12.55,12.111,12.488,1184200,14788289.6
2019-10-07,VIRT,12.504,12.673,12.419,12.589,956100,12036342.9
2019-10-08,VIRT,12.542,12.573,12.227,12.488,805300,10056586.4
2019-10-09,VIRT,12.496,12.542,12.373,12.496,770200,9624419.2
2019-10-10,VIRT,12.496,12.785,12.481,12.677,983600,12469097.2
2019-10-11,VIRT,12.75,12.958,12.531,12.862,883200,11359718.4
2019-10-14,VIRT,12.866,12.943,12.65,12.673,631600,8004266.8
2019-10-15,VIRT,12.681,12.92,12.627,12.685,1157100,14677813.5
2019-10-16,VIRT,12.589,12.904,12.589,12.766,582500,7436195.0
2019-10-17,VIRT,12.789,13.082,12.75,12.989,879300,11421227.7
2019-10-18,VIRT,12.997,13.313,12.897,13.182,877000,11560614.0
2019-10-21,VIRT,13.228,13.351,13.097,13.12,441200,5788544.0
2019-10-22,VIRT,13.028,13.251,12.866,13.051,466400,6086986.4
2019-10-23,VIRT,13.035,13.174,12.928,13.128,601600,7897804.8
2019-10-24,VIRT,13.174,13.19,12.881,12.904,573100,7395282.4
2019-10-25,VIRT,12.958,13.19,12.843,13.043,674200,8793590.6
2019-10-28,VIRT,13.059,13.305,13.048,13.236,534900,7079936.4
2019-10-29,VIRT,13.243,13.282,12.943,12.982,709200,9206834.4
2019-10-30,VIRT,12.92,13.043,12.781,12.904,1459200,18829516.8
2019-10-31,VIRT,12.866,13.205,12.835,13.066,669800,8751606.8
2019-11-01,VIRT,13.228,13.243,12.812,12.881,942100,12135190.1
2019-11-04,VIRT,12.889,13.12,12.874,13.043,1457200,19006259.6
2019-11-05,VIRT,13.213,13.436,12.573,12.673,1136500,14402864.5
2019-11-06,VIRT,12.558,12.689,12.203,12.589,1031300,12983035.7
2019-11-07,VIRT,12.604,12.727,12.296,12.327,774300,9544796.1
2019-11-08,VIRT,12.496,12.7,12.257,12.504,993300,12420223.2
2019-11-11,VIRT,12.419,12.758,12.388,12.581,667500,8397817.5
2019-11-12,VIRT,12.589,12.689,12.388,12.496,582000,7272672.0
2019-11-13,VIRT,12.419,12.619,12.357,12.535,591900,7419466.5
2019-11-14,VIRT,12.496,12.708,12.427,12.681,632900,8025804.9
2019-11-15,VIRT,12.689,12.885,12.612,12.858,620100,7973245.8
2019-11-18,VIRT,12.835,12.924,12.681,12.735,655000,8341425.0
2019-11-19,VIRT,12.766,12.912,12.542,12.812,628800,8056185.6
2019-11-20,VIRT,12.789,12.958,12.681,12.827,637600,8178495.2
2019-11-21,VIRT,12.897,13.035,12.742,12.904,684100,8827626.4
2019-11-22,VIRT,12.889,12.92,12.72,12.843,393600,5055004.8
2019-11-25,VIRT,12.789,12.982,12.743,12.951,437200,5662177.2
2019-11-26,VIRT,12.92,13.059,12.789,12.804,621800,7961527.2
2019-11-27,VIRT,12.851,12.885,12.527,12.558,749900,9417244.2
